City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
239,Calatayud,ES,2021-06-07 04:25:54,41.3535,-1.6432,63.18,65,2,0.34
240,Pangnirtung,CA,2021-06-07 04:25:54,66.1451,-65.7125,29.48,89,96,3.44
241,Matay,EG,2021-06-07 04:25:55,28.419,30.7792,67.24,61,4,12.37
242,Upernavik,GL,2021-06-07 04:25:55,72.7868,-56.1549,34.3,82,19,5.77
243,Keti Bandar,PK,2021-06-07 04:25:55,24.1447,67.4497,86.74,62,80,14.83
244,Khorixas,NA,2021-06-07 04:25:56,-20.3667,14.9667,56.61,42,3,11.56
245,New Norfolk,AU,2021-06-07 04:25:56,-42.7826,147.0587,63.91,49,100,5.99
246,Helsinki,FI,2021-06-07 04:25:56,60.1695,24.9355,64.11,68,0,3.0
247,Ukiah,US,2021-06-07 04:25:57,39.1502,-123.2078,67.03,42,1,9.22
248,Ilulissat,GL,2021-06-07 04:25:57,69.2167,-51.1,37.42,81,0,0.0
249,Lahad Datu,MY,2021-06-07 04:25:57,5.0268,118.327,80.4,82,100,2.48
250,Iquitos,PE,2021-06-07 04:25:57,-3.7481,-73.2472,77.04,94,75,3.44
251,Caririacu,BR,2021-06-07 04:25:58,-7.0422,-39.2836,71.69,69,20,3.51
252,Nanticoke,US,2021-06-07 04:25:58,41.2054,-76.0049,75.11,91,14,2.64
253,Tukrah,LY,2021-06-07 04:25:58,32.5341,20.5791,69.76,55,26,2.95
254,Kolobrzeg,PL,2021-06-07 04:25:59,54.1757,15.5834,56.97,84,2,6.13
255,Codrington,AU,2021-06-07 04:25:59,-38.2667,141.9667,65.46,47,100,25.41
256,Black Diamond,US,2021-06-07 04:25:59,47.3087,-122.0032,50.29,92,69,1.01
257,Pasni,PK,2021-06-07 04:26:00,25.2631,63.471,84.52,69,51,6.78
258,Half Moon Bay,US,2021-06-07 04:24:24,37.4636,-122.4286,63.77,72,20,1.01
259,Nandurbar,IN,2021-06-07 04:26:00,21.3667,74.25,86.32,58,50,13.35
260,Olafsvik,IS,2021-06-07 04:25:36,64.8945,-23.7142,46.69,87,99,2.71
261,Kuytun,RU,2021-06-07 04:26:00,54.3419,101.5036,61.79,43,15,6.13
262,Sakaiminato,JP,2021-06-07 04:26:01,35.55,133.2333,87.78,35,75,6.91
263,Sakakah,SA,2021-06-07 04:26:01,29.9697,40.2064,81.97,19,0,3.06
264,Inhambane,MZ,2021-06-07 04:26:02,-23.865,35.3833,67.68,73,82,10.74
265,Dourbali,TD,2021-06-07 04:26:02,11.8091,15.8632,84.96,44,97,3.02
266,Recreio,BR,2021-06-07 04:26:02,-21.525,-42.4692,64.74,93,86,2.66
267,Sao Gabriel Da Cachoeira,BR,2021-06-07 04:26:02,-0.1303,-67.0892,73.26,97,97,0.47
268,Abu Samrah,SY,2021-06-07 04:26:03,35.3029,37.1841,67.64,39,0,5.44
269,Hirara,JP,2021-06-07 04:24:28,24.8,125.2833,82.26,89,75,17.27
270,Alamor,EC,2021-06-07 04:26:03,-4.0181,-80.0197,59.09,98,100,1.61
271,Pisco,PE,2021-06-07 04:26:03,-13.7,-76.2167,62.65,88,90,1.14
272,Saint George,US,2021-06-07 04:24:30,37.1041,-113.5841,90.19,8,1,17.27
273,Baculin,PH,2021-06-07 04:26:04,7.4525,126.5842,82.56,80,87,4.74
274,Blanes,ES,2021-06-07 04:26:04,41.6742,2.7904,66.31,100,0,5.01
275,Provideniya,RU,2021-06-07 04:22:39,64.3833,-173.3,44.71,61,75,4.47
276,Indian Head,US,2021-06-07 04:26:05,38.6001,-77.1622,81.21,83,1,4.61
277,Kapoeta,SS,2021-06-07 04:26:05,4.7717,33.5903,74.86,53,27,4.32
278,Bathsheba,BB,2021-06-07 04:26:05,13.2167,-59.5167,81.21,65,40,19.46
279,Tuatapere,NZ,2021-06-07 04:21:17,-46.1333,167.6833,49.82,79,6,3.33
280,Maceio,BR,2021-06-07 04:24:15,-9.6658,-35.7353,72.84,94,0,1.39
281,Bahia Blanca,AR,2021-06-07 04:26:06,-38.7196,-62.2724,51.6,48,100,8.3
282,Vao,NC,2021-06-07 04:26:06,-22.6667,167.4833,69.73,62,22,15.19
283,Conde,BR,2021-06-07 04:26:06,-7.2597,-34.9075,74.66,88,75,7.96
284,Waingapu,ID,2021-06-07 04:26:07,-9.6567,120.2641,85.01,65,88,13.27
285,Obo,CF,2021-06-07 04:26:07,5.3998,26.4869,66.16,97,100,1.92
286,Fortuna,US,2021-06-07 04:26:07,40.5982,-124.1573,55.33,86,20,8.05
287,Nouadhibou,MR,2021-06-07 04:26:08,20.931,-17.0347,67.98,77,96,17.27
288,Lata,PT,2021-06-07 04:26:08,40.1629,-8.3327,61.21,94,7,1.25
289,Notre-Dame-Du-Lac,CA,2021-06-07 04:26:09,47.6136,-68.7964,69.24,98,91,4.23
290,Praya,CV,2021-06-07 04:23:18,14.9215,-23.5087,77.54,44,0,18.41
291,College,US,2021-06-07 04:24:50,64.8569,-147.8028,70.12,43,40,8.05
